DATA_ORA_MINUTI_RILEVAMENTO_BASE,anno,mese,giorno,DATA_RILEVAMENTO_BASE,num_giorno_sett,ora,ora_minuti,minuti,ID_QUARTO_D_ORA,festivo,FasciaAEEG,DATA_ORA_MINUTI_RILEVAMENTO_BASE_nodst,Fabbisogno,Prelievo,Autoproduzione,Autoproduzione_PV,PV Cittadella,PV Ex Fucine,Fev-,PV Ex Fucine Est,PV Ex Fucine Ovest,PV Aule P,DIATI/DISAT,Aule R
11/17/23 19:00,2023,11,17,11/17/23,5,19,19:00,0,77,N,F2,11/17/23 19:00,523,523,0,0,0,0,0,0,0,0,0,0
11/17/23 19:15,2023,11,17,11/17/23,5,19,19:15,15,78,N,F2,11/17/23 19:15,463.3,463.3,0,0,0,0,0,0,0,0,0,0
11/17/23 19:30,2023,11,17,11/17/23,5,19,19:30,30,79,N,F2,11/17/23 19:30,435.6,435.6,0,0,0,0,0,0,0,0,0,0
11/17/23 19:45,2023,11,17,11/17/23,5,19,19:45,45,80,N,F2,11/17/23 19:45,427.3,427.3,0,0,0,0,0,0,0,0,0,0
11/17/23 20:00,2023,11,17,11/17/23,5,20,20:00,0,81,N,F2,11/17/23 20:00,419.1,419.1,0,0,0,0,0,0,0,0,0,0
11/17/23 20:15,2023,11,17,11/17/23,5,20,20:15,15,82,N,F2,11/17/23 20:15,408.2,408.2,0,0,0,0,0,0,0,0,0,0
11/17/23 20:30,2023,11,17,11/17/23,5,20,20:30,30,83,N,F2,11/17/23 20:30,394.7,394.7,0,0,0,0,0,0,0,0,0,0
11/17/23 20:45,2023,11,17,11/17/23,5,20,20:45,45,84,N,F2,11/17/23 20:45,368.6,368.6,0,0,0,0,0,0,0,0,0,0
11/17/23 21:00,2023,11,17,11/17/23,5,21,21:00,0,85,N,F2,11/17/23 21:00,358.1,357.1,1,0,0,0,1,0,0,0,0,0
11/17/23 21:15,2023,11,17,11/17/23,5,21,21:15,15,86,N,F2,11/17/23 21:15,333.6,333.6,0,0,0,0,0,0,0,0,0,0
11/17/23 21:30,2023,11,17,11/17/23,5,21,21:30,30,87,N,F2,11/17/23 21:30,327.7,326.7,1,0,0,0,1,0,0,0,0,0
11/17/23 21:45,2023,11,17,11/17/23,5,21,21:45,45,88,N,F2,11/17/23 21:45,328.3,328.3,0,0,0,0,0,0,0,0,0,0
11/17/23 22:00,2023,11,17,11/17/23,5,22,22:00,0,89,N,F2,11/17/23 22:00,331.7,331.6,0,0,0,0,0,0,0,0,0,0
11/17/23 22:15,2023,11,17,11/17/23,5,22,22:15,15,90,N,F2,11/17/23 22:15,322.4,320.4,2,0,0,0,2,0,0,0,0,0
11/17/23 22:30,2023,11,17,11/17/23,5,22,22:30,30,91,N,F2,11/17/23 22:30,318.8,314.8,4,0,0,0,4,0,0,0,0,0
11/17/23 22:45,2023,11,17,11/17/23,5,22,22:45,45,92,N,F2,11/17/23 22:45,318.8,316.8,2,0,0,0,2,0,0,0,0,0
11/17/23 23:00,2023,11,17,11/17/23,5,23,23:00,0,93,N,F3,11/17/23 23:00,311.6,308.6,3,0,0,0,3,0,0,0,0,0
11/17/23 23:15,2023,11,17,11/17/23,5,23,23:15,15,94,N,F3,11/17/23 23:15,311.2,307.2,4,0,0,0,4,0,0,0,0,0
11/17/23 23:30,2023,11,17,11/17/23,5,23,23:30,30,95,N,F3,11/17/23 23:30,307.3,305.3,2,0,0,0,2,0,0,0,0,0
11/17/23 23:45,2023,11,17,11/17/23,5,23,23:45,45,96,N,F3,11/17/23 23:45,304.3,301.3,3,0,0,0,3,0,0,0,0,0
11/18/23 0:00,2023,11,18,11/18/23,6,0,0:00,0,1,N,F3,11/18/23 0:00,302.3,298.3,4,0,0,0,4,0,0,0,0,0
11/18/23 0:15,2023,11,18,11/18/23,6,0,0:15,15,2,N,F3,11/18/23 0:15,304.3,301.3,3,0,0,0,3,0,0,0,0,0
11/18/23 0:30,2023,11,18,11/18/23,6,0,0:30,30,3,N,F3,11/18/23 0:30,304.9,302.9,2,0,0,0,2,0,0,0,0,0
11/18/23 0:45,2023,11,18,11/18/23,6,0,0:45,45,4,N,F3,11/18/23 0:45,299.7,295.7,4,0,0,0,4,0,0,0,0,0
11/18/23 1:00,2023,11,18,11/18/23,6,1,1:00,0,5,N,F3,11/18/23 1:00,299.7,296.7,3,0,0,0,3,0,0,0,0,0
11/18/23 1:15,2023,11,18,11/18/23,6,1,1:15,15,6,N,F3,11/18/23 1:15,305.9,303.9,2,0,0,0,2,0,0,0,0,0
11/18/23 1:30,2023,11,18,11/18/23,6,1,1:30,30,7,N,F3,11/18/23 1:30,307.3,303.3,4,0,0,0,4,0,0,0,0,0
11/18/23 1:45,2023,11,18,11/18/23,6,1,1:45,45,8,N,F3,11/18/23 1:45,298,295,3,0,0,0,3,0,0,0,0,0
11/18/23 2:00,2023,11,18,11/18/23,6,2,2:00,0,9,N,F3,11/18/23 2:00,297.7,293.7,4,0,0,0,4,0,0,0,0,0
11/18/23 2:15,2023,11,18,11/18/23,6,2,2:15,15,10,N,F3,11/18/23 2:15,300,298,2,0,0,0,2,0,0,0,0,0
11/18/23 2:30,2023,11,18,11/18/23,6,2,2:30,30,11,N,F3,11/18/23 2:30,298.7,295.7,3,0,0,0,3,0,0,0,0,0
11/18/23 2:45,2023,11,18,11/18/23,6,2,2:45,45,12,N,F3,11/18/23 2:45,298,295,3,0,0,0,3,0,0,0,0,0
11/18/23 3:00,2023,11,18,11/18/23,6,3,3:00,0,13,N,F3,11/18/23 3:00,299.7,296.7,3,0,0,0,3,0,0,0,0,0
11/18/23 3:15,2023,11,18,11/18/23,6,3,3:15,15,14,N,F3,11/18/23 3:15,297,294,3,0,0,0,3,0,0,0,0,0
11/18/23 3:30,2023,11,18,11/18/23,6,3,3:30,30,15,N,F3,11/18/23 3:30,299.7,295.7,4,0,0,0,4,0,0,0,0,0
11/18/23 3:45,2023,11,18,11/18/23,6,3,3:45,45,16,N,F3,11/18/23 3:45,297,294,3,0,0,0,3,0,0,0,0,0
11/18/23 4:00,2023,11,18,11/18/23,6,4,4:00,0,17,N,F3,11/18/23 4:00,298.3,296.3,2,0,0,0,2,0,0,0,0,0
11/18/23 4:15,2023,11,18,11/18/23,6,4,4:15,15,18,N,F3,11/18/23 4:15,298.4,294.4,4,0,0,0,4,0,0,0,0,0
11/18/23 4:30,2023,11,18,11/18/23,6,4,4:30,30,19,N,F3,11/18/23 4:30,298.4,295.4,3,0,0,0,3,0,0,0,0,0
11/18/23 4:45,2023,11,18,11/18/23,6,4,4:45,45,20,N,F3,11/18/23 4:45,299.3,296.3,3,0,0,0,3,0,0,0,0,0
11/18/23 5:00,2023,11,18,11/18/23,6,5,5:00,0,21,N,F3,11/18/23 5:00,299.3,296.3,3,0,0,0,3,0,0,0,0,0
11/18/23 5:15,2023,11,18,11/18/23,6,5,5:15,15,22,N,F3,11/18/23 5:15,301.3,298.3,3,0,0,0,3,0,0,0,0,0
11/18/23 5:30,2023,11,18,11/18/23,6,5,5:30,30,23,N,F3,11/18/23 5:30,302.3,299.3,3,0,0,0,3,0,0,0,0,0
11/18/23 5:45,2023,11,18,11/18/23,6,5,5:45,45,24,N,F3,11/18/23 5:45,300.3,298.3,2,0,0,0,2,0,0,0,0,0
11/18/23 6:00,2023,11,18,11/18/23,6,6,6:00,0,25,N,F3,11/18/23 6:00,305.9,302.9,3,0,0,0,3,0,0,0,0,0
11/18/23 6:15,2023,11,18,11/18/23,6,6,6:15,15,26,N,F3,11/18/23 6:15,323.4,320.4,3,0,0,0,3,0,0,0,0,0
11/18/23 6:30,2023,11,18,11/18/23,6,6,6:30,30,27,N,F3,11/18/23 6:30,332,329,3,0,0,0,3,0,0,0,0,0
11/18/23 6:45,2023,11,18,11/18/23,6,6,6:45,45,28,N,F3,11/18/23 6:45,367,365,2,0,0,0,2,0,0,0,0,0
11/18/23 7:00,2023,11,18,11/18/23,6,7,7:00,0,29,N,F2,11/18/23 7:00,370,367,3,0,0,0,3,0,0,0,0,0
11/18/23 7:15,2023,11,18,11/18/23,6,7,7:15,15,30,N,F2,11/18/23 7:15,396,392,4,0,0,0,4,0,0,0,0,0
11/18/23 7:30,2023,11,18,11/18/23,6,7,7:30,30,31,N,F2,11/18/23 7:30,408.2,405.2,3,0,0,0,3,0,0,0,0,0
11/18/23 7:45,2023,11,18,11/18/23,6,7,7:45,45,32,N,F2,11/18/23 7:45,410.4,408.2,2.2,0.2,0.1,0,2,0,0,0,0.1,0
11/18/23 8:00,2023,11,18,11/18/23,6,8,8:00,0,33,N,F2,11/18/23 8:00,412.6,406.6,6.1,2.1,1.4,0.024,4,0,0,0.1,0.5,0.1
11/18/23 8:15,2023,11,18,11/18/23,6,8,8:15,15,34,N,F2,11/18/23 8:15,416,405.9,10.1,7.1,5.3,0.656,3,0.7,0,0.1,0.9,0.2
11/18/23 8:30,2023,11,18,11/18/23,6,8,8:30,30,35,N,F2,11/18/23 8:30,417.5,405.2,12.2,9.2,6.6,0.56,3,0.6,0,0.2,1.6,0.3
11/18/23 8:45,2023,11,18,11/18/23,6,8,8:45,45,36,N,F2,11/18/23 8:45,417,391.4,25.6,22.6,16.1,1.168,3,1.2,0.1,0.3,4.2,0.9
11/18/23 9:00,2023,11,18,11/18/23,6,9,9:00,0,37,N,F2,11/18/23 9:00,414.7,380.2,34.6,31.6,21.9,1.328,3,1.3,0.1,0.4,6.5,1.3
11/18/23 9:15,2023,11,18,11/18/23,6,9,9:15,15,38,N,F2,11/18/23 9:15,416,369.9,46.1,42.1,28.9,1.488,4,1.5,0.1,1,9,1.7
11/18/23 9:30,2023,11,18,11/18/23,6,9,9:30,30,39,N,F2,11/18/23 9:30,422.8,368,54.8,52.8,36.8,1.592,2,1.6,0.1,1.4,10.9,2.1
11/18/23 9:45,2023,11,18,11/18/23,6,9,9:45,45,40,N,F2,11/18/23 9:45,419,355.7,63.2,60.2,41.3,1.672,3,1.7,0.1,1.8,13,2.5
11/18/23 10:00,2023,11,18,11/18/23,6,10,10:00,0,41,N,F2,11/18/23 10:00,423.9,348.8,75.1,71.1,49.5,1.736,4,1.7,0.1,2.2,14.8,2.8
11/18/23 10:15,2023,11,18,11/18/23,6,10,10:15,15,42,N,F2,11/18/23 10:15,422.6,342.5,80.1,77.1,52.8,1.768,3,1.7,0.1,2.8,16.6,3.2
11/18/23 10:30,2023,11,18,11/18/23,6,10,10:30,30,43,N,F2,11/18/23 10:30,427.3,338.3,89.1,87.1,60.5,1.792,2,1.8,0.1,3.1,18.2,3.4
11/18/23 10:45,2023,11,18,11/18/23,6,10,10:45,45,44,N,F2,11/18/23 10:45,422.2,327.4,94.8,90.8,62.1,1.808,4,1.8,0.1,3.5,19.7,3.7
11/18/23 11:00,2023,11,18,11/18/23,6,11,11:00,0,45,N,F2,11/18/23 11:00,421.7,322.1,99.7,96.7,66,1.792,3,1.8,0.1,3.8,21.1,4.1
11/18/23 11:15,2023,11,18,11/18/23,6,11,11:15,15,46,N,F2,11/18/23 11:15,429.5,322.1,107.4,105.4,73.1,1.784,2,1.8,0.1,4,22.4,4.2
11/18/23 11:30,2023,11,18,11/18/23,6,11,11:30,30,47,N,F2,11/18/23 11:30,423.9,314.8,109.1,106.1,72.4,1.8,3,1.7,0.1,4.1,23.4,4.4
11/18/23 11:45,2023,11,18,11/18/23,6,11,11:45,45,48,N,F2,11/18/23 11:45,424.2,308.2,116,113,78.2,1.872,3,1.7,0.2,4.3,24.1,4.6
11/18/23 12:00,2023,11,18,11/18/23,6,12,12:00,0,49,N,F2,11/18/23 12:00,422,306.9,115.1,112.1,76.3,1.896,3,1.7,0.3,4.4,24.8,4.7
11/18/23 12:15,2023,11,18,11/18/23,6,12,12:15,15,50,N,F2,11/18/23 12:15,411.6,295.4,116.3,114.3,77.8,1.896,2,1.6,0.3,4.4,25.4,4.8
11/18/23 12:30,2023,11,18,11/18/23,6,12,12:30,30,51,N,F2,11/18/23 12:30,411.5,287.8,123.8,120.8,83.1,1.944,3,1.6,0.4,4.5,26.3,4.9
11/18/23 12:45,2023,11,18,11/18/23,6,12,12:45,45,52,N,F2,11/18/23 12:45,404.7,295.7,109.1,106.1,70.5,1.776,3,1.4,0.4,4.2,25,4.6
11/18/23 13:00,2023,11,18,11/18/23,6,13,13:00,0,53,N,F2,11/18/23 13:00,411.3,296,115.3,113.3,75.9,1.896,2,1.4,0.6,4.4,26.3,4.7
11/18/23 13:15,2023,11,18,11/18/23,6,13,13:15,15,54,N,F2,11/18/23 13:15,372,261.4,110.6,107.6,70.6,1.808,3,1.3,0.6,4.3,26.3,4.6
11/18/23 13:30,2023,11,18,11/18/23,6,13,13:30,30,55,N,F2,11/18/23 13:30,369.8,257.1,112.7,109.7,73.2,1.768,3,1.2,0.7,4.2,26.3,4.3
11/18/23 13:45,2023,11,18,11/18/23,6,13,13:45,45,56,N,F2,11/18/23 13:45,368.3,264.7,103.7,101.7,66.6,1.624,2,1,0.7,3.9,25.6,3.9
11/18/23 14:00,2023,11,18,11/18/23,6,14,14:00,0,57,N,F2,11/18/23 14:00,371.5,281.5,90,86,56.8,1.344,4,0.7,0.7,3.2,21.4,3.3
11/18/23 14:15,2023,11,18,11/18/23,6,14,14:15,15,58,N,F2,11/18/23 14:15,360.2,291.4,68.8,65.8,43.1,0.952,3,0.5,0.6,2.4,16.9,2.5
11/18/23 14:30,2023,11,18,11/18/23,6,14,14:30,30,59,N,F2,11/18/23 14:30,357.6,285.4,72.1,69.1,43.7,1.016,3,0.4,0.7,2.4,19.2,2.7
11/18/23 14:45,2023,11,18,11/18/23,6,14,14:45,45,60,N,F2,11/18/23 14:45,361.2,279.8,81.3,78.3,49.5,1.144,3,0.4,0.8,2.6,22.1,3
11/18/23 15:00,2023,11,18,11/18/23,6,15,15:00,0,61,N,F2,11/18/23 15:00,359.3,292.4,66.9,63.9,40.1,0.968,3,0.3,0.8,2.2,18.2,2.5
11/18/23 15:15,2023,11,18,11/18/23,6,15,15:15,15,62,N,F2,11/18/23 15:15,349.9,282.8,67.1,63.1,40,0.84,4,0.2,0.7,2,18.1,2.1
11/18/23 15:30,2023,11,18,11/18/23,6,15,15:30,30,63,N,F2,11/18/23 15:30,354,306.9,47.1,45.1,27.6,0.616,2,0.1,0.6,1.3,14.1,1.5
11/18/23 15:45,2023,11,18,11/18/23,6,15,15:45,45,64,N,F2,11/18/23 15:45,343.5,301,42.5,39.5,23.9,0.616,3,0.1,0.6,1,13,1.1
11/18/23 16:00,2023,11,18,11/18/23,6,16,16:00,0,65,N,F2,11/18/23 16:00,349.3,317.5,31.8,28.8,17.9,0.488,3,0.1,0.5,0.7,9.4,0.4
11/18/23 16:15,2023,11,18,11/18/23,6,16,16:15,15,66,N,F2,11/18/23 16:15,337.9,318.1,19.8,16.8,10.9,0.312,3,0,0.4,0.4,4.9,0.3
11/18/23 16:30,2023,11,18,11/18/23,6,16,16:30,30,67,N,F2,11/18/23 16:30,341.3,331.6,9.6,6.6,5,0.008,3,0,0.1,0.2,1.3,0.2
11/18/23 16:45,2023,11,18,11/18/23,6,16,16:45,45,68,N,F2,11/18/23 16:45,340.5,335,5.6,2.6,1.8,0,3,0,0,0.1,0.6,0.1
11/18/23 17:00,2023,11,18,11/18/23,6,17,17:00,0,69,N,F2,11/18/23 17:00,344.7,341.2,3.5,0.5,0.4,0,3,0,0,0,0.2,0
11/18/23 17:15,2023,11,18,11/18/23,6,17,17:15,15,70,N,F2,11/18/23 17:15,352.8,349.8,3,0,0,0,3,0,0,0,0,0
11/18/23 17:30,2023,11,18,11/18/23,6,17,17:30,30,71,N,F2,11/18/23 17:30,348.5,345.5,3,0,0,0,3,0,0,0,0,0
11/18/23 17:45,2023,11,18,11/18/23,6,17,17:45,45,72,N,F2,11/18/23 17:45,340.6,337.6,3,0,0,0,3,0,0,0,0,0
11/18/23 18:00,2023,11,18,11/18/23,6,18,18:00,0,73,N,F2,11/18/23 18:00,342.6,339.6,3,0,0,0,3,0,0,0,0,0
11/18/23 18:15,2023,11,18,11/18/23,6,18,18:15,15,74,N,F2,11/18/23 18:15,328.4,325.4,3,0,0,0,3,0,0,0,0,0
11/18/23 18:30,2023,11,18,11/18/23,6,18,18:30,30,75,N,F2,11/18/23 18:30,325.7,322.7,3,0,0,0,3,0,0,0,0,0
11/18/23 18:45,2023,11,18,11/18/23,6,18,18:45,45,76,N,F2,11/18/23 18:45,324.8,321.8,3,0,0,0,3,0,0,0,0,0
11/18/23 19:00,2023,11,18,11/18/23,6,19,19:00,0,77,N,F2,11/18/23 19:00,324.4,321.4,3,0,0,0,3,0,0,0,0,0
11/18/23 19:15,2023,11,18,11/18/23,6,19,19:15,15,78,N,F2,11/18/23 19:15,325.7,322.7,3,0,0,0,3,0,0,0,0,0
11/18/23 19:30,2023,11,18,11/18/23,6,19,19:30,30,79,N,F2,11/18/23 19:30,327.7,324.7,3,0,0,0,3,0,0,0,0,0
11/18/23 19:45,2023,11,18,11/18/23,6,19,19:45,45,80,N,F2,11/18/23 19:45,321.8,318.8,3,0,0,0,3,0,0,0,0,0
11/18/23 20:00,2023,11,18,11/18/23,6,20,20:00,0,81,N,F2,11/18/23 20:00,325.1,322.1,3,0,0,0,3,0,0,0,0,0
11/18/23 20:15,2023,11,18,11/18/23,6,20,20:15,15,82,N,F2,11/18/23 20:15,324.1,321.1,3,0,0,0,3,0,0,0,0,0
11/18/23 20:30,2023,11,18,11/18/23,6,20,20:30,30,83,N,F2,11/18/23 20:30,323.1,321.1,2,0,0,0,2,0,0,0,0,0
11/18/23 20:45,2023,11,18,11/18/23,6,20,20:45,45,84,N,F2,11/18/23 20:45,323.8,320.8,3,0,0,0,3,0,0,0,0,0
11/18/23 21:00,2023,11,18,11/18/23,6,21,21:00,0,85,N,F2,11/18/23 21:00,322.4,319.4,3,0,0,0,3,0,0,0,0,0
11/18/23 21:15,2023,11,18,11/18/23,6,21,21:15,15,86,N,F2,11/18/23 21:15,320.8,318.8,2,0,0,0,2,0,0,0,0,0
11/18/23 21:30,2023,11,18,11/18/23,6,21,21:30,30,87,N,F2,11/18/23 21:30,306.6,303.6,3,0,0,0,3,0,0,0,0,0
11/18/23 21:45,2023,11,18,11/18/23,6,21,21:45,45,88,N,F2,11/18/23 21:45,303,300,3,0,0,0,3,0,0,0,0,0
11/18/23 22:00,2023,11,18,11/18/23,6,22,22:00,0,89,N,F2,11/18/23 22:00,303.3,300.3,3,0,0,0,3,0,0,0,0,0
11/18/23 22:15,2023,11,18,11/18/23,6,22,22:15,15,90,N,F2,11/18/23 22:15,304.3,301.3,3,0,0,0,3,0,0,0,0,0
11/18/23 22:30,2023,11,18,11/18/23,6,22,22:30,30,91,N,F2,11/18/23 22:30,301.3,298.3,3,0,0,0,3,0,0,0,0,0
11/18/23 22:45,2023,11,18,11/18/23,6,22,22:45,45,92,N,F2,11/18/23 22:45,296.4,293.4,3,0,0,0,3,0,0,0,0,0
11/18/23 23:00,2023,11,18,11/18/23,6,23,23:00,0,93,N,F3,11/18/23 23:00,298.7,294.7,4,0,0,0,4,0,0,0,0,0
11/18/23 23:15,2023,11,18,11/18/23,6,23,23:15,15,94,N,F3,11/18/23 23:15,296,294,2,0,0,0,2,0,0,0,0,0
11/18/23 23:30,2023,11,18,11/18/23,6,23,23:30,30,95,N,F3,11/18/23 23:30,294.1,291.1,3,0,0,0,3,0,0,0,0,0
11/18/23 23:45,2023,11,18,11/18/23,6,23,23:45,45,96,N,F3,11/18/23 23:45,296.4,293.4,3,0,0,0,3,0,0,0,0,0
11/19/23 0:00,2023,11,19,11/19/23,7,0,0:00,0,1,S,F3,11/19/23 0:00,294.4,291.4,3,0,0,0,3,0,0,0,0,0
11/19/23 0:15,2023,11,19,11/19/23,7,0,0:15,15,2,S,F3,11/19/23 0:15,294.4,290.4,4,0,0,0,4,0,0,0,0,0
11/19/23 0:30,2023,11,19,11/19/23,7,0,0:30,30,3,S,F3,11/19/23 0:30,295.7,293.7,2,0,0,0,2,0,0,0,0,0
11/19/23 0:45,2023,11,19,11/19/23,7,0,0:45,45,4,S,F3,11/19/23 0:45,292.1,288.1,4,0,0,0,4,0,0,0,0,0
11/19/23 1:00,2023,11,19,11/19/23,7,1,1:00,0,5,S,F3,11/19/23 1:00,294.7,291.7,3,0,0,0,3,0,0,0,0,0
11/19/23 1:15,2023,11,19,11/19/23,7,1,1:15,15,6,S,F3,11/19/23 1:15,294.7,291.7,3,0,0,0,3,0,0,0,0,0
11/19/23 1:30,2023,11,19,11/19/23,7,1,1:30,30,7,S,F3,11/19/23 1:30,290.1,287.1,3,0,0,0,3,0,0,0,0,0
11/19/23 1:45,2023,11,19,11/19/23,7,1,1:45,45,8,S,F3,11/19/23 1:45,293.7,290.7,3,0,0,0,3,0,0,0,0,0
11/19/23 2:00,2023,11,19,11/19/23,7,2,2:00,0,9,S,F3,11/19/23 2:00,292.7,289.7,3,0,0,0,3,0,0,0,0,0
11/19/23 2:15,2023,11,19,11/19/23,7,2,2:15,15,10,S,F3,11/19/23 2:15,291.4,287.4,4,0,0,0,4,0,0,0,0,0
11/19/23 2:30,2023,11,19,11/19/23,7,2,2:30,30,11,S,F3,11/19/23 2:30,294.1,292.1,2,0,0,0,2,0,0,0,0,0
11/19/23 2:45,2023,11,19,11/19/23,7,2,2:45,45,12,S,F3,11/19/23 2:45,293.4,289.4,4,0,0,0,4,0,0,0,0,0
11/19/23 3:00,2023,11,19,11/19/23,7,3,3:00,0,13,S,F3,11/19/23 3:00,291.8,288.8,3,0,0,0,3,0,0,0,0,0
11/19/23 3:15,2023,11,19,11/19/23,7,3,3:15,15,14,S,F3,11/19/23 3:15,291.4,289.4,2,0,0,0,2,0,0,0,0,0
11/19/23 3:30,2023,11,19,11/19/23,7,3,3:30,30,15,S,F3,11/19/23 3:30,292.4,289.4,3,0,0,0,3,0,0,0,0,0
11/19/23 3:45,2023,11,19,11/19/23,7,3,3:45,45,16,S,F3,11/19/23 3:45,292.4,289.4,3,0,0,0,3,0,0,0,0,0
11/19/23 4:00,2023,11,19,11/19/23,7,4,4:00,0,17,S,F3,11/19/23 4:00,290.4,288.4,2,0,0,0,2,0,0,0,0,0
11/19/23 4:15,2023,11,19,11/19/23,7,4,4:15,15,18,S,F3,11/19/23 4:15,291.4,288.4,3,0,0,0,3,0,0,0,0,0
11/19/23 4:30,2023,11,19,11/19/23,7,4,4:30,30,19,S,F3,11/19/23 4:30,294.4,291.4,3,0,0,0,3,0,0,0,0,0
11/19/23 4:45,2023,11,19,11/19/23,7,4,4:45,45,20,S,F3,11/19/23 4:45,290.8,287.8,3,0,0,0,3,0,0,0,0,0
11/19/23 5:00,2023,11,19,11/19/23,7,5,5:00,0,21,S,F3,11/19/23 5:00,293.7,289.7,4,0,0,0,4,0,0,0,0,0
11/19/23 5:15,2023,11,19,11/19/23,7,5,5:15,15,22,S,F3,11/19/23 5:15,293.1,291.1,2,0,0,0,2,0,0,0,0,0
11/19/23 5:30,2023,11,19,11/19/23,7,5,5:30,30,23,S,F3,11/19/23 5:30,291.4,287.4,4,0,0,0,4,0,0,0,0,0
11/19/23 5:45,2023,11,19,11/19/23,7,5,5:45,45,24,S,F3,11/19/23 5:45,291.8,288.8,3,0,0,0,3,0,0,0,0,0
11/19/23 6:00,2023,11,19,11/19/23,7,6,6:00,0,25,S,F3,11/19/23 6:00,293.1,290.1,3,0,0,0,3,0,0,0,0,0
11/19/23 6:15,2023,11,19,11/19/23,7,6,6:15,15,26,S,F3,11/19/23 6:15,292.4,289.4,3,0,0,0,3,0,0,0,0,0
11/19/23 6:30,2023,11,19,11/19/23,7,6,6:30,30,27,S,F3,11/19/23 6:30,293.4,290.4,3,0,0,0,3,0,0,0,0,0
11/19/23 6:45,2023,11,19,11/19/23,7,6,6:45,45,28,S,F3,11/19/23 6:45,298.7,295.7,3,0,0,0,3,0,0,0,0,0
11/19/23 7:00,2023,11,19,11/19/23,7,7,7:00,0,29,S,F3,11/19/23 7:00,292.1,289.1,3,0,0,0,3,0,0,0,0,0
11/19/23 7:15,2023,11,19,11/19/23,7,7,7:15,15,30,S,F3,11/19/23 7:15,296,292,4,0,0,0,4,0,0,0,0,0
11/19/23 7:30,2023,11,19,11/19/23,7,7,7:30,30,31,S,F3,11/19/23 7:30,293.7,291.7,2,0,0,0,2,0,0,0,0,0
11/19/23 7:45,2023,11,19,11/19/23,7,7,7:45,45,32,S,F3,11/19/23 7:45,285.4,282.1,3.2,0.2,0.1,0,3,0,0,0,0.1,0
11/19/23 8:00,2023,11,19,11/19/23,7,8,8:00,0,33,S,F3,11/19/23 8:00,284,277.5,6.4,2.4,1.6,0.032,4,0.1,0,0.1,0.6,0.1
11/19/23 8:15,2023,11,19,11/19/23,7,8,8:15,15,34,S,F3,11/19/23 8:15,285.3,275.2,10.1,7.1,5.1,0.464,3,0.5,0,0.2,1.1,0.3
11/19/23 8:30,2023,11,19,11/19/23,7,8,8:30,30,35,S,F3,11/19/23 8:30,286.9,270.9,16,14,10.3,0.832,2,0.9,0,0.3,2.1,0.4
11/19/23 8:45,2023,11,19,11/19/23,7,8,8:45,45,36,S,F3,11/19/23 8:45,285.6,259.4,26.3,23.3,16.2,1.104,3,1.1,0.1,0.5,4.5,0.9
11/19/23 9:00,2023,11,19,11/19/23,7,9,9:00,0,37,S,F3,11/19/23 9:00,285.5,253.1,32.3,28.3,19.8,1.024,4,1,0.1,0.7,5.7,1.2
11/19/23 9:15,2023,11,19,11/19/23,7,9,9:15,15,38,S,F3,11/19/23 9:15,283.9,247.8,36.1,33.1,22.6,1.088,3,1.1,0.1,0.9,7.1,1.4
11/19/23 9:30,2023,11,19,11/19/23,7,9,9:30,30,39,S,F3,11/19/23 9:30,286.5,260.7,25.8,23.8,16.3,0.664,2,0.7,0.1,0.8,5.2,1
11/19/23 9:45,2023,11,19,11/19/23,7,9,9:45,45,40,S,F3,11/19/23 9:45,287.1,258.1,29.1,26.1,17.9,0.656,3,0.7,0.1,0.9,5.6,1.1
11/19/23 10:00,2023,11,19,11/19/23,7,10,10:00,0,41,S,F3,11/19/23 10:00,281.6,239.3,42.3,39.3,26.7,1,3,1,0.1,1.4,8.6,1.7
11/19/23 10:15,2023,11,19,11/19/23,7,10,10:15,15,42,S,F3,11/19/23 10:15,290.8,239.6,51.3,49.3,34.2,1.128,2,1.1,0.1,1.7,10.3,2
11/19/23 10:30,2023,11,19,11/19/23,7,10,10:30,30,43,S,F3,11/19/23 10:30,282.3,221.4,60.9,57.9,39.6,1.296,3,1.3,0.1,2.1,12.5,2.4
11/19/23 10:45,2023,11,19,11/19/23,7,10,10:45,45,44,S,F3,11/19/23 10:45,286,202.6,83.3,80.3,55,1.696,3,1.7,0.1,3,17.3,3.3
11/19/23 11:00,2023,11,19,11/19/23,7,11,11:00,0,45,S,F3,11/19/23 11:00,288.6,183.2,105.5,101.5,70.3,1.928,4,1.9,0.1,3.8,21.4,4
11/19/23 11:15,2023,11,19,11/19/23,7,11,11:15,15,46,S,F3,11/19/23 11:15,284.3,179.2,105.1,103.1,70.5,1.88,2,1.8,0.1,4,22.5,4.3
11/19/23 11:30,2023,11,19,11/19/23,7,11,11:30,30,47,S,F3,11/19/23 11:30,285.1,171.9,113.2,110.2,76.4,1.864,3,1.8,0.1,4.2,23.4,4.4
11/19/23 11:45,2023,11,19,11/19/23,7,11,11:45,45,48,S,F3,11/19/23 11:45,285.2,170.6,114.5,110.5,75.6,1.92,4,1.8,0.2,4.3,24.2,4.5
11/19/23 12:00,2023,11,19,11/19/23,7,12,12:00,0,49,S,F3,11/19/23 12:00,282.7,162.7,120,117,81,1.944,3,1.7,0.3,4.4,25,4.7
